"","addr_state","grade","year(issue_d)","sum(loan_amnt)","sum(total_pymnt)","mean(int_rate)","mean(UNEMP_RATE_ISSUE_DT)","mean(AGE)","mean(fico_range_low)"
"654","IL","G",2011,19000,15463.01,20.48,9.5,672,660
"655","IL","G",2014,43950,35461,25.83,6.5,395.666666666667,670
"656","IL","G",2015,164700,133081.790000008,26.5783333333333,5.93333333333333,471.75,672.083333333333
"657","IN","A",2007,10400,11791.5926766324,8.38,4.5,1050.5,782.5
"658","IN","A",2012,31000,35035.515594,8.14,8.4,1064.66666666667,731.666666666667
"659","IN","A",2013,3862825,4228979.379065,7.87363636363636,7.24545454545455,820.371541501976,729.308300395257
"660","IN","A",2014,7862500,8039305.94314218,7.39643617021277,5.8386524822695,738.771276595745,720.602836879433
"661","IN","A",2015,15015400,10723729.0541711,6.85197792088316,4.79116835326587,545.672493100276,718.114075436982
"662","IN","B",2007,28975,31254.6575870974,9.74666666666667,4.8,832.666666666667,710
"663","IN","B",2012,44250,45757.957698,12.91,8.38,875.8,688
"664","IN","B",2013,8381275,9278257.851327,11.8642428785607,7.33163418290855,788.491754122939,694.857571214393
"665","IN","B",2014,10698400,11174314.4446611,11.1221460674157,5.87820224719101,702.143820224719,691.337078651685
"666","IN","B",2015,17491050,12786967.2348805,10.0126315789474,4.76942038640906,513.315123251166,690.076615589607
"667","IN","C",2007,10000,10273.9724896129,11.22,4.7,92,740
"668","IN","C",2012,116500,126325.56655,15.12625,8.375,691.75,678.75
"669","IN","C",2013,4679050,5245928.250793,15.3978717948718,7.39205128205128,726.192307692308,682.423076923077
"670","IN","C",2014,9381750,9928223.55318033,14.0786380832282,5.86998738965952,677.255989911728,681.355611601513
"671","IN","C",2015,13473900,10292528.7508044,13.2319135308247,4.78895116092874,NA,682.261809447558
"672","IN","D",2007,14300,17020.6658466862,12.015,4.7,1004.5,687.5
"673","IN","D",2012,17400,19510.163251,18.62,8.35,988,670
"674","IN","D",2013,2241900,2520672.55544,18.5344390243902,7.39853658536585,NA,678.731707317073
"675","IN","D",2014,3497950,3598063.8299032,17.0731117824773,5.84259818731118,660.722054380665,676.132930513595
"676","IN","D",2015,6299000,4941727.50176849,16.6329380530973,4.82159292035398,489.182300884956,678.83185840708
"677","IN","E",2013,350850,385779.21157,21.5315151515152,7.20606060606061,770.060606060606,674.848484848485
"678","IN","E",2014,1409575,1414939.37608881,20.1126829268293,5.81544715447154,672.739837398374,677.032520325203
"679","IN","E",2015,2031350,1542668.57407649,19.0944047619048,4.86190476190476,455.791666666667,675.595238095238
"680","IN","F",2007,22550,15179.2835766871,15.96,4.8,1096,665
"681","IN","F",2013,94150,108021.27477,23.995,6.725,749.625,683.75
"682","IN","F",2014,242525,267540.526593906,24.0418518518519,5.85185185185185,597.481481481482,679.62962962963
"683","IN","F",2015,331600,266065.203127861,23.4441666666667,4.78333333333333,440,678.958333333333
"684","IN","G",2015,52475,54689.3315381831,26.046,5,560.4,682
"685","KS","A",2008,21800,21837.8683537584,7.936,4.76,906.6,759
"686","KS","A",2009,28400,31846.3899093127,9.09,7.06666666666667,882.833333333333,750.833333333333
"687","KS","A",2010,65000,53397.5609317992,6.35375,6.9,657.875,750.625
"688","KS","A",2011,413625,426892.817232519,7.01795918367347,6.42857142857143,814.612244897959,748.877551020408
"689","KS","A",2012,1117475,1179565.560308,7.69051020408163,5.68571428571429,844,742.551020408163
"690","KS","A",2013,2389725,2599846.001779,7.83548780487805,5.14817073170732,823.213414634146,725.792682926829
"691","KS","A",2014,4453800,4579949.52754931,7.40378548895899,4.4788643533123,787.337539432177,724.81072555205
"692","KS","A",2015,8653375,6272814.07730803,6.8954267310789,4.21545893719807,549.51690821256,719.87922705314
"693","KS","B",2007,1200,1393.1097353737,9.96,4.3,1127,675
"694","KS","B",2008,40750,38250.753711122,10.238,4.8,973.2,734
"695","KS","B",2009,133025,143244.438832016,11.7075,7.18333333333333,753.416666666667,732.5
"696","KS","B",2010,41200,47197.6499466081,9.842,6.9,846,695
"697","KS","B",2011,350850,388497.451913463,11.0245652173913,6.41086956521739,779.130434782609,700.326086956522
"698","KS","B",2012,1801875,2013075.924694,12.0791304347826,5.6472049689441,808.664596273292,697.763975155279
"699","KS","B",2013,5296650,6005840.773257,11.7724504950495,5.19331683168317,801.141089108911,696.621287128713
"700","KS","B",2014,6086000,6532584.83434387,11.2137106918239,4.49350104821803,745.385744234801,693.930817610063
"701","KS","B",2015,9383350,7045467.00073953,10.0584432717678,4.21187335092348,526.806068601583,691.813984168865
"702","KS","C",2008,19800,9783.1775704117,12.25,5.15,561.5,687.5
"703","KS","C",2009,55600,66844.1804093903,13.1457142857143,6.81428571428571,961.285714285714,693.571428571429
"704","KS","C",2010,7600,8884.90567028868,13.35,6.9,776.5,665
"705","KS","C",2011,210375,250820.326384547,14.0768421052632,6.35263157894737,820.684210526316,686.842105263158
"706","KS","C",2012,953975,1103514.636673,15.1307594936709,5.62784810126582,827.822784810127,682.46835443038
"707","KS","C",2013,2895400,3238696.687194,15.4700408163265,5.2,750.502040816326,683.428571428571
"708","KS","C",2014,4132025,4361004.56187828,14.0446825396825,4.47777777777778,690.801587301587,681.058201058201
"709","KS","C",2015,7778725,5782188.80128956,13.2449770290965,4.21117917304747,NA,683.660030627871
"710","KS","D",2008,11500,13953.4368836293,12.925,4.55,1095,660
"711","KS","D",2009,89250,86201.6639045297,15.015,7.15,739.833333333333,689.166666666667
"712","KS","D",2010,4750,1797.51,14.46,6.9,365,660
"713","KS","D",2011,74275,91150.8350921175,16.124,6.34,877.2,682
"714","KS","D",2012,586275,720639.537727,18.3420930232558,5.65116279069767,819.186046511628,669.186046511628
"715","KS","D",2013,987300,1167013.508466,18.7217592592593,5.24074074074074,777.490740740741,679.444444444444
"716","KS","D",2014,1820450,1974337.64857823,17.1535625,4.496875,NA,677.6875
"717","KS","D",2015,3158450,2527648.60403236,16.6753333333333,4.21649122807018,NA,680.982456140351
"718","KS","E",2008,9000,11146.9704982607,15.57,5.3,822,685
"719","KS","E",2009,23375,28875.4129465742,15.8933333333333,6.76666666666667,821.333333333333,676.666666666667
"720","KS","E",2011,16150,19493.8653705753,17.395,6.6,806.5,670
"721","KS","E",2012,80625,82299.80353,20.968,5.7,517.2,674
"722","KS","E",2013,247600,244239.630776,21.8422222222222,5.11481481481481,649.074074074074,673.148148148148
"723","KS","E",2014,526275,572613.46799922,20.283606557377,4.48360655737705,638.16393442623,677.950819672131
"724","KS","E",2015,1071875,834326.009823066,19.0167777777778,4.21,498.555555555556,677.611111111111
"725","KS","F",2009,28200,34078.4033641999,18,6.93333333333333,740.666666666667,663.333333333333
"726","KS","F",2012,47000,65636.24797,23.355,5.6,1095,662.5
"727","KS","F",2013,29125,18813.366225,24.0675,5.05,525,673.75
"728","KS","F",2014,146350,151906.679830349,24.6328571428571,4.48571428571429,726.642857142857,670.357142857143
"729","KS","F",2015,66200,42557.6500002123,22.99,4.2,373.5,671.25
"730","KS","G",2014,4600,1109.58,25.83,4.4,184,665
"731","KS","G",2015,20775,15496.27,27.63,4.15,547.5,675
"732","KY","A",2007,7000,7830.6656912623,7.43,5.5,1096,775
"733","KY","A",2009,56450,64199.3877821395,8.84571428571429,10.3142857142857,981.857142857143,769.285714285714
"734","KY","A",2010,178950,179989.036974597,7.04115384615385,10.1115384615385,738.961538461538,759.615384615385
"735","KY","A",2011,415875,450911.17413518,7.08254237288136,9.2864406779661,833.932203389831,749.661016949153
"736","KY","A",2012,1186425,1239596.592867,7.55952380952381,8.15333333333333,705.8,744.333333333333
"737","KY","A",2013,2018075,2178199.9565,7.65857142857143,7.95214285714286,780.735714285714,733.75
"738","KY","A",2014,4002125,4031592.78900397,7.48990066225166,6.23344370860927,762.397350993377,718.294701986755
"739","KY","A",2015,9024025,6500870.94773637,6.87253799392097,5.23920972644377,537.946808510638,721.360182370821
"740","KY","B",2009,55025,64996.4073359826,11.8566666666667,10.55,968.5,717.5
"741","KY","B",2010,160100,160760.477057772,10.501875,10.13125,686.8125,711.875
"742","KY","B",2011,381375,425947.144506256,10.9033333333333,9.32424242424242,911.69696969697,709.090909090909
"743","KY","B",2012,1523075,1664419.918274,11.9440714285714,8.14285714285714,783.207142857143,699.571428571429
"744","KY","B",2013,4751450,5287576.748333,11.7452699228792,7.97712082262211,785.107969151671,696.362467866324
"745","KY","B",2014,5885650,6117163.26463439,11.2024319066148,6.41634241245136,705.966926070039,690.739299610895
"746","KY","B",2015,9193300,6623567.22497006,10.067896039604,5.24690594059406,518.894801980198,691.293316831683
"747","KY","C",2008,39500,45864.9830627368,11.74,6.96666666666667,872.333333333333,698.333333333333
"748","KY","C",2009,79825,94429.6715176508,13.41,10.5777777777778,1018.11111111111,695.555555555556
"749","KY","C",2010,137500,153643.0665724,13.651875,10.2,837.375,691.5625
"750","KY","C",2011,143575,160676.235756433,14.0466666666667,9.30555555555556,808.777777777778,679.166666666667
"751","KY","C",2012,936350,1055116.459269,15.3284507042254,8.14788732394366,782.549295774648,681.267605633803
"752","KY","C",2013,2591025,2864410.267068,15.2929126213592,7.98980582524272,715.815533980582,682.402912621359
"753","KY","C",2014,4925550,5232550.01204128,14.1308215962441,6.31056338028169,719.352112676056,681.420187793427
"754","KY","C",2015,7608425,5741742.60403681,13.2069230769231,5.24024725274725,508.182692307692,681.950549450549
"755","KY","D",2008,9600,11769.5697258368,13.87,5.8,974,660
"756","KY","D",2009,68900,83395.1949404537,14.7257142857143,10.6142857142857,887,685.714285714286
"757","KY","D",2010,55000,68323.8765784448,15.282,10.16,962.6,671
"758","KY","D",2011,71250,79410.0767479522,16.2142857142857,9.25714285714286,NA,667.857142857143
"759","KY","D",2012,597000,652246.428117,17.9531578947368,8.16842105263158,759.657894736842,676.052631578947
"760","KY","D",2013,927450,1068361.687839,18.7572972972973,8.0009009009009,700.432432432432,679.63963963964
"761","KY","D",2014,2137350,2177875.78178866,16.9071428571429,6.23891625615764,623.940886699507,677.807881773399
"762","KY","D",2015,3415100,2660259.08629281,16.6593421052632,5.23453947368421,494.233552631579,678.305921052632
"763","KY","E",2008,20000,24871.1525391719,14.815,5.7,1095,672.5
"764","KY","E",2009,12500,15600.5979661643,16.175,10.25,913,667.5
"765","KY","E",2010,20200,18958.4171645929,17.19,10,609,687.5
"766","KY","E",2011,45000,51590.6714971988,18.705,9,762,665
"767","KY","E",2012,110500,145407.599881,20.8466666666667,8.15,896.833333333333,671.666666666667
"768","KY","E",2013,235375,273469.04482,21.697,8.03,NA,680
"769","KY","E",2014,623325,596271.033175857,20.4212903225806,6.28064516129032,480.903225806452,676.290322580645
"770","KY","E",2015,1085500,843676.589734679,19.0313186813187,5.23626373626374,NA,676.208791208791
"771","KY","F",2011,25000,31947.3714193073,18.62,9.6,792,660
"772","KY","F",2013,74150,63867.474718,23.76,7.88333333333333,451.666666666667,692.5
"773","KY","F",2014,108200,100189.270000104,24.0733333333333,6.375,621.666666666667,672.5
"774","KY","F",2015,140075,112148.489009663,23.6255555555556,5.24444444444444,475.111111111111,678.333333333333
"775","KY","G",2012,30000,42568.38718,24.33,8.1,1095,685
"776","KY","G",2013,2000,2893.229756,25.8,8.1,1096,735
"777","KY","G",2014,3000,1563.63,25.83,5.4,426,670
"778","KY","G",2015,12000,9534.06,28.99,5.2,578,740
"779","LA","A",2007,4800,5162.394223087,7.75,4,427,755
"780","LA","A",2008,30400,33064.0615420656,7.9075,4.525,699.75,758.125
"781","LA","A",2009,127500,141384.092329608,8.57333333333333,7.11111111111111,850.5,756.666666666667
"782","LA","A",2010,223150,227961.591970729,7.15115384615385,8.08846153846154,780.884615384615,754.423076923077
"783","LA","A",2011,583850,625723.090403079,7.05971428571429,7.63285714285714,873.857142857143,747.071428571429
"784","LA","A",2012,1153825,1254995.320154,7.64692307692308,7.04188034188034,803.470085470085,744.57264957265
"785","LA","A",2013,2776300,3015197.298496,7.87883838383838,6.3449494949495,760.060606060606,731.338383838384
"786","LA","A",2014,6096200,6185557.54335016,7.45099322799097,6.31151241534989,713.295711060948,721.47855530474
"787","LA","A",2015,11455525,8220678.99520886,6.88152644230769,6.27980769230769,533.856971153846,721.436298076923
"788","LA","B",2008,14500,16714.6139326827,10.2633333333333,5.06666666666667,1024.66666666667,706.666666666667
"789","LA","B",2009,156325,181789.496682596,11.7742857142857,7.02142857142857,830.285714285714,725.714285714286
"790","LA","B",2010,207550,222164.233876952,10.754347826087,8.04347826086956,836.478260869565,710
"791","LA","B",2011,473825,523956.254981931,10.9021153846154,7.68076923076923,819.307692307692,709.807692307692
"792","LA","B",2012,2116750,2346585.224112,12.1317766497462,6.92690355329949,805.106598984772,699.010152284264
"793","LA","B",2013,5840325,6492681.818574,11.7969078947368,6.40109649122807,795.802631578947,696.293859649123
"794","LA","B",2014,7197200,7527464.39394998,11.1508070175439,6.23859649122807,709.791228070175,695.245614035088
"795","LA","B",2015,12565450,9100907.69808974,10.0823860329777,6.26129970902037,507.910766246363,691.983511154219
"796","LA","C",2007,6025,7014.91446558547,10.28,3.9,1035,690
"797","LA","C",2008,45300,47573.6583309473,12.006,5.08,852.2,692
"798","LA","C",2009,81300,86411.3731143768,13.142,6.81,745.7,692.5
"799","LA","C",2010,126025,149522.236564247,13.6105,7.94,823.45,686.25
"800","LA","C",2011,216025,246060.040899516,13.7714814814815,7.72592592592593,914.518518518518,683.333333333333
"801","LA","C",2012,1372850,1486820.963159,15.0923008849558,6.88318584070796,722.16814159292,682.12389380531
"802","LA","C",2013,3443850,3868056.385441,15.3642567567568,6.42466216216216,751.506756756757,684.425675675676
"803","LA","C",2014,5612425,5823869.16872988,14.0466313559322,6.27881355932203,NA,682.245762711864
"804","LA","C",2015,9969250,7363822.56375521,13.2817517401392,6.29292343387471,509.029002320186,685.237819025522
"805","LA","D",2008,6950,8518.1804221777,13.67,5.5,1065,660
"806","LA","D",2009,41500,50443.8249251911,15.07,7.125,837.25,706.25
"807","LA","D",2010,53000,64613.2621572891,15.5475,7.8,950,673.75
"808","LA","D",2011,90700,107378.495824685,16.3386666666667,7.62666666666667,852.466666666667,666.666666666667
"809","LA","D",2012,915725,1071239.910163,18.1404918032787,6.87704918032787,759.934426229508,670.327868852459
"810","LA","D",2013,1707650,1928704.057341,18.625625,6.411875,707.65,678.75
"811","LA","D",2014,2828175,2912745.43656321,17.0208333333333,6.37007575757576,678.920454545455,678.825757575758
"812","LA","D",2015,5154200,3926561.9468851,16.5506413301663,6.29572446555819,NA,680.273159144893
"813","LA","E",2009,14000,15497.9934289334,15.68,7.1,335,685
"814","LA","E",2010,27000,34268.2791235606,16.9433333333333,7.8,923,668.333333333333
"815","LA","E",2011,63000,81322.8541068776,18.6166666666667,7.8,973.666666666667,671.666666666667
"816","LA","E",2012,154175,165373.85831,21.2383333333333,6.9,654,666.666666666667
"817","LA","E",2013,520225,494456.415244,21.6281395348837,6.35581395348837,635.604651162791,674.883720930233
"818","LA","E",2014,954725,931851.217272545,20.1936470588235,6.32117647058824,575.294117647059,677.941176470588
"819","LA","E",2015,1764025,1263223.36232666,18.982890625,6.32734375,478.421875,679.6484375
"820","LA","F",2010,15000,19838.437428185,19.13,7.5,1127,685
"821","LA","F",2012,1200,1242.193278,21.28,7.4,60,660
"822","LA","F",2013,57700,72633.359989,23.598,6.54,925.6,667
"823","LA","F",2014,223600,213658.376797852,24.1809090909091,6.50454545454545,723.227272727273,675.681818181818
"824","LA","F",2015,175100,147632.760013519,23.7176470588235,6.26470588235294,506.705882352941,685.882352941176
"825","LA","G",2015,32000,16357.94,27.13,6.1,396.333333333333,668.333333333333
"826","MA","A",2007,82100,90936.7785848185,7.67769230769231,4.6,880.538461538462,783.461538461538
"827","MA","A",2008,54400,59641.3230817018,8.36375,5.3125,855.375,757.5
"828","MA","A",2009,276500,305723.05340997,8.40289473684211,8.30526315789474,923.447368421053,754.473684210526
"829","MA","A",2010,838450,867184.300232612,7.14411764705882,8.23921568627451,829.754901960784,753.480392156863
"830","MA","A",2011,1713475,1806079.19039022,6.97771573604061,7.16446700507614,819.776649746193,749.847715736041
"831","MA","A",2012,3778650,4012847.51358,7.50603498542274,6.65889212827988,825.01166180758,744.854227405248
"832","MA","A",2013,7531575,8158060.405572,7.60604790419162,6.55928143712575,807.265469061876,733.083832335329
"833","MA","A",2014,15228675,15284671.2605073,7.38717050691244,5.61861751152074,NA,719.930875576037
"834","MA","A",2015,29870775,21925744.1241747,6.82363725490196,4.72656862745098,NA,721.512254901961
"835","MA","B",2007,25750,29370.296847121,9.12,4.6,984.666666666667,738.333333333333
"836","MA","B",2008,174950,191073.109869744,10.4605555555556,5.61111111111111,840.222222222222,720
"837","MA","B",2009,776250,838311.998261198,11.8405357142857,8.6,765.321428571429,735
"838","MA","B",2010,966600,1049002.8936297,10.6159223300971,8.26990291262136,851.029126213592,714.223300970874
"839","MA","B",2011,1328050,1487606.80218551,10.97648,7.216,836.144,706.32
"840","MA","B",2012,4683775,5159197.627101,12.1482271468144,6.66232686980609,785.681440443213,699.83379501385
"841","MA","B",2013,13377775,14790661.368141,11.7344978632479,6.59049145299145,769.510683760684,694.28952991453
"842","MA","B",2014,15921675,16617876.9518694,11.05304,5.68551111111111,NA,691.151111111111
"843","MA","B",2015,27761150,20547640.5024956,9.9102338902148,4.69513126491647,521.492124105012,690.926014319809
"844","MA","C",2007,52400,57412.4868973119,11.0275,4.6,784.125,693.125
"845","MA","C",2008,64800,75563.3886938929,12.34375,6.45,947.25,690
"846","MA","C",2009,397900,427513.764964873,13.3024390243902,8.45365853658537,736.975609756098,696.585365853659
"847","MA","C",2010,769875,848290.675505953,13.4495588235294,8.38382352941177,814.75,694.264705882353
"848","MA","C",2011,652625,676233.636300848,13.8448571428571,7.19,783.471428571429,684.285714285714
"849","MA","C",2012,3318075,3671632.545194,15.1281147540984,6.66967213114754,735.33606557377,682.909836065574
